"CO_month","datetime","CO_workingday","NO_temp","NO_atemp","NO_humidity","NO_windspeed","S_casual","S_registered","count","CO_hour","CO_day","CO_year","CO_season","CO_weather","CO_humidityQ","CO_tempQ","CO_atempQ","CO_windspeedQ","S_casualQ","S_registeredQ","CO_holiday","CN_school","NN_soleil","CN_soleilQ","NN_tendance_1","NN_tendance_2","CN_tendance_1Q","CN_tendance_2Q","S_rateregis","S_rateregisQ"
"January",2011-01-04 10:00:00,"1",6.56,6.82,69,22.0028,5,37,42,"10","Tuesday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,0,13.6865287807861,"(1.01,28.9]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.880952380952381,"(0.855,0.889]"
"January",2011-01-04 11:00:00,"1",9.02,10.605,51,19.9995,7,50,57,"11","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,0,21.0121910185584,"(1.01,28.9]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.87719298245614,"(0.855,0.889]"
"January",2011-01-04 12:00:00,"1",9.02,11.365,51,11.0014,12,66,78,"12","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,26.0976395160474,"(1.01,28.9]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.846153846153846,"(0.817,0.855]"
"January",2011-01-04 13:00:00,"1",9.84,11.365,56,12.998,18,79,97,"13","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","(17,49]","(36,118]",0,0,28.3539495568922,"(1.01,28.9]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.814432989690722,"(0.77,0.817]"
"January",2011-01-04 14:00:00,"1",10.66,12.88,52,15.0013,9,54,63,"14","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(13,17]","(4,17]","(36,118]",0,0,27.463973583574,"(1.01,28.9]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.857142857142857,"(0.855,0.889]"
"January",2011-01-04 15:00:00,"1",11.48,13.635,52,16.9979,17,48,65,"15","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(13,17]","(4,17]","(36,118]",0,0,23.5575902854464,"(1.01,28.9]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.738461538461539,"(0.717,0.77]"
"January",2011-01-04 16:00:00,"1",12.3,14.395,49,16.9979,15,68,83,"16","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(13,17]","(4,17]","(36,118]",0,0,17.1353773294684,"(1.01,28.9]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.819277108433735,"(0.817,0.855]"
"January",2011-01-04 17:00:00,"1",11.48,13.635,48,15.0013,10,202,212,"17","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(13,17]","(4,17]","(118,222]",0,0,8.83829620862407,"(1.01,28.9]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.952830188679245,"(0.923,0.953]"
"January",2011-01-04 18:00:00,"1",10.66,12.88,48,12.998,3,179,182,"18","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","(118,222]",0,0,-0.960552200925417,"(-28,1.01]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.983516483516483,"(0.953,0.986]"
"January",2011-01-04 19:00:00,"1",9.84,12.88,48,7.0015,2,110,112,"19","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,-11.5839851869155,"(-28,1.01]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.982142857142857,"(0.953,0.986]"
"January",2011-01-04 20:00:00,"1",9.84,12.88,48,7.0015,1,53,54,"20","Tuesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,-22.8093943709298,"(-28,1.01]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.981481481481482,"(0.953,0.986]"
"January",2011-01-04 21:00:00,"1",9.02,13.635,64,0,0,48,48,"21","Tuesday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,-34.3760695810499,"[-74.5,-28]",0.418092735922744,3,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-04 22:00:00,"1",9.02,12.88,64,6.0032,1,34,35,"22","Tuesday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-46.0227690004765,"[-74.5,-28]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.971428571428571,"(0.953,0.986]"
"January",2011-01-04 23:00:00,"1",8.2,11.365,69,6.0032,2,9,11,"23","Tuesday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-57.3611983446446,"[-74.5,-28]",0.418092735922744,3,"[0.409,0.432]","[0,67]",0.818181818181818,"(0.817,0.855]"
"January",2011-01-05 00:00:00,"1",8.2,12.88,64,0,0,6,6,"0","Wednesday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-67.4718672329261,"[-74.5,-28]",0.418092735922744,4,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-05 01:00:00,"1",6.56,9.85,74,6.0032,0,6,6,"1","Wednesday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-73.5092284855246,"[-74.5,-28]",0.418092735922744,4,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-05 02:00:00,"1",6.56,9.85,74,6.0032,0,2,2,"2","Wednesday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-70.9453671586356,"[-74.5,-28]",0.418092735922744,4,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-05 04:00:00,"1",9.84,11.365,48,15.0013,0,2,2,"4","Wednesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(13,17]","[0,4]","[0,36]",0,0,-51.1100970170792,"[-74.5,-28]",0.418092735922744,4,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-05 05:00:00,"1",9.02,11.365,47,11.0014,0,3,3,"5","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-39.5318745650913,"[-74.5,-28]",0.418092735922744,4,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-05 06:00:00,"1",8.2,9.85,47,15.0013,0,33,33,"6","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(13,17]","[0,4]","[0,36]",0,0,-27.8887740319599,"(-28,1.01]",0.418092735922744,4,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-05 07:00:00,"1",7.38,9.09,43,12.998,1,87,88,"7","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","(36,118]",0,0,-16.4745209347918,"(-28,1.01]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.988636363636364,"(0.986,1]"
"January",2011-01-05 08:00:00,"1",8.2,9.09,40,19.9995,3,192,195,"8","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(17,57]","[0,4]","(118,222]",0,0,-5.54012846302942,"(-28,1.01]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.984615384615385,"(0.953,0.986]"
"January",2011-01-05 09:00:00,"1",9.02,9.85,37,22.0028,6,109,115,"9","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,0,4.79396340911175,"(1.01,28.9]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.947826086956522,"(0.923,0.953]"
"January",2011-01-05 10:00:00,"1",9.02,9.85,37,22.0028,4,53,57,"10","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(17,57]","[0,4]","(36,118]",0,0,13.7114783914138,"(1.01,28.9]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.929824561403509,"(0.923,0.953]"
"January",2011-01-05 11:00:00,"1",10.66,11.365,33,22.0028,12,34,46,"11","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","[0,36]",0,0,21.0616230826323,"(1.01,28.9]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.739130434782609,"(0.717,0.77]"
"January",2011-01-05 12:00:00,"1",10.66,11.365,33,22.0028,5,74,79,"12","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,0,26.1747081231629,"(1.01,28.9]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.936708860759494,"(0.923,0.953]"
"January",2011-01-05 13:00:00,"1",11.48,12.88,30,19.9995,6,65,71,"13","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,0,28.4583425647496,"(1.01,28.9]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.915492957746479,"(0.889,0.923]"
"January",2011-01-05 14:00:00,"1",12.3,14.395,28,12.998,10,52,62,"14","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,27.5908291063694,"(1.01,28.9]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.838709677419355,"(0.817,0.855]"
"January",2011-01-05 15:00:00,"1",12.3,14.395,28,12.998,7,55,62,"15","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,23.6992311123698,"(1.01,28.9]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.887096774193548,"(0.855,0.889]"
"January",2011-01-05 16:00:00,"1",12.3,15.91,28,6.0032,4,85,89,"16","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,17.2844152840601,"(1.01,28.9]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.955056179775281,"(0.953,0.986]"
"January",2011-01-05 17:00:00,"1",9.84,11.365,38,12.998,4,186,190,"17","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","(118,222]",0,0,8.98883553109965,"(1.01,28.9]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.978947368421053,"(0.953,0.986]"
"January",2011-01-05 18:00:00,"1",9.84,12.12,38,8.9981,3,166,169,"18","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","(118,222]",0,0,-0.203752148408393,"(-28,1.01]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.982248520710059,"(0.953,0.986]"
"January",2011-01-05 19:00:00,"1",9.84,12.88,38,7.0015,5,127,132,"19","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","(118,222]",0,0,-11.4336290737128,"(-28,1.01]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.962121212121212,"(0.953,0.986]"
"January",2011-01-05 20:00:00,"1",9.02,11.365,47,11.0014,7,82,89,"20","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,-22.6606294496643,"(-28,1.01]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.921348314606742,"(0.889,0.923]"
"January",2011-01-05 21:00:00,"1",8.2,9.85,51,12.998,3,40,43,"21","Wednesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","(36,118]",0,0,-34.2282321842045,"[-74.5,-28]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.930232558139535,"(0.923,0.953]"
"January",2011-01-05 22:00:00,"1",7.38,9.85,55,8.9981,1,41,42,"22","Wednesday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","(36,118]",0,0,-45.8744308009997,"[-74.5,-28]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.976190476190476,"(0.953,0.986]"
"January",2011-01-05 23:00:00,"1",8.2,12.88,47,0,1,18,19,"23","Wednesday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-57.2102702408337,"[-74.5,-28]",0.418092735922744,4,"[0.409,0.432]","[0,67]",0.947368421052632,"(0.923,0.953]"
"January",2011-01-06 00:00:00,"1",7.38,12.12,55,0,0,11,11,"0","Thursday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-67.3186116870328,"[-74.5,-28]",0.418092735922744,5,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-06 01:00:00,"1",6.56,11.365,64,0,0,4,4,"1","Thursday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-73.3803461909979,"[-74.5,-28]",0.418092735922744,5,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-06 02:00:00,"1",6.56,11.365,64,0,0,2,2,"2","Thursday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-70.8947247710642,"[-74.5,-28]",0.418092735922744,5,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-06 04:00:00,"1",6.56,9.85,64,6.0032,0,1,1,"4","Thursday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-51.1298330073686,"[-74.5,-28]",0.418092735922744,5,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-06 05:00:00,"1",5.74,9.09,69,6.0032,0,4,4,"5","Thursday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-39.5567097923144,"[-74.5,-28]",0.418092735922744,5,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-06 06:00:00,"1",5.74,8.335,63,7.0015,0,36,36,"6","Thursday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-27.9114246304902,"(-28,1.01]",0.418092735922744,5,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-06 07:00:00,"1",6.56,11.365,59,0,0,95,95,"7","Thursday","2011","Printemps","Nuageux","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,-16.490077845052,"(-28,1.01]",0.418092735922744,5,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-06 08:00:00,"1",6.56,11.365,59,0,3,216,219,"8","Thursday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(118,222]",0,0,-5.5443386303564,"(-28,1.01]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.986301369863014,"(0.986,1]"
"January",2011-01-06 09:00:00,"1",7.38,12.12,51,0,6,116,122,"9","Thursday","2011","Printemps","Nuageux","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","(36,118]",0,0,4.80513400217806,"(1.01,28.9]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.950819672131147,"(0.923,0.953]"
"January",2011-01-06 10:00:00,"1",8.2,12.88,47,0,3,42,45,"10","Thursday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,13.7431319473909,"(1.01,28.9]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.933333333333333,"(0.923,0.953]"
"January",2011-01-06 11:00:00,"1",9.02,12.88,44,6.0032,2,57,59,"11","Thursday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,21.1181630420591,"(1.01,28.9]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.966101694915254,"(0.953,0.986]"
"January",2011-01-06 12:00:00,"1",10.66,14.395,35,0,6,78,84,"12","Thursday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","(36,118]",0,0,26.2591351908972,"(1.01,28.9]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.928571428571429,"(0.923,0.953]"
"January",2011-01-06 13:00:00,"1",10.66,13.635,35,7.0015,12,55,67,"13","Thursday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","(36,118]",0,0,28.5700544477751,"(1.01,28.9]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.82089552238806,"(0.817,0.855]"
"January",2011-01-06 14:00:00,"1",11.48,13.635,36,11.0014,11,59,70,"14","Thursday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,27.7245904713653,"(1.01,28.9]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.842857142857143,"(0.817,0.855]"
"January",2011-01-06 15:00:00,"1",11.48,13.635,36,0,8,54,62,"15","Thursday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","(36,118]",0,0,23.8470564305633,"(1.01,28.9]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.870967741935484,"(0.855,0.889]"
"January",2011-01-06 16:00:00,"1",10.66,12.88,38,11.0014,12,74,86,"16","Thursday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,17.4387811892391,"(1.01,28.9]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.86046511627907,"(0.855,0.889]"
"January",2011-01-06 17:00:00,"1",9.02,11.365,51,11.0014,9,163,172,"17","Thursday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(118,222]",0,0,9.14388103526253,"(1.01,28.9]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.947674418604651,"(0.923,0.953]"
"January",2011-01-06 18:00:00,"1",9.02,11.365,51,8.9981,5,158,163,"18","Thursday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(118,222]",0,0,-0.0744339262345968,"(-28,1.01]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.969325153374233,"(0.953,0.986]"
"January",2011-01-06 19:00:00,"1",9.02,12.88,55,6.0032,3,109,112,"19","Thursday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,-11.2800434600826,"(-28,1.01]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.973214285714286,"(0.953,0.986]"
"January",2011-01-06 20:00:00,"1",8.2,10.605,51,11.0014,3,66,69,"20","Thursday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","(36,118]",0,0,-22.5090266665798,"(-28,1.01]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.956521739130435,"(0.953,0.986]"
"January",2011-01-06 21:00:00,"1",9.02,10.605,55,15.0013,0,48,48,"21","Thursday","2011","Printemps","Nuageux","(47,62]","[0.82,13.9]","[0.76,16.7]","(13,17]","[0,4]","(36,118]",0,0,-34.0777496090439,"[-74.5,-28]",0.418092735922744,5,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-06 22:00:00,"1",9.02,10.605,51,19.0012,1,51,52,"22","Thursday","2011","Printemps","Nuageux","(47,62]","[0.82,13.9]","[0.76,16.7]","(17,57]","[0,4]","(36,118]",0,0,-45.7233711487244,"[-74.5,-28]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.980769230769231,"(0.953,0.986]"
"January",2011-01-06 23:00:00,"1",8.2,9.85,59,12.998,4,19,23,"23","Thursday","2011","Printemps","Nuageux","(47,62]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-57.0561014237624,"[-74.5,-28]",0.418092735922744,5,"[0.409,0.432]","[0,67]",0.826086956521739,"(0.817,0.855]"
"January",2011-01-07 00:00:00,"1",8.2,9.85,64,12.998,4,13,17,"0","Friday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-67.1607296316905,"[-74.5,-28]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.764705882352941,"(0.717,0.77]"
"January",2011-01-07 01:00:00,"1",8.2,9.85,69,15.0013,2,5,7,"1","Friday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","(13,17]","[0,4]","[0,36]",0,0,-73.2440936936682,"[-74.5,-28]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.714285714285714,"(0.641,0.717]"
"January",2011-01-07 02:00:00,"1",8.2,9.85,69,15.0013,0,1,1,"2","Friday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","(13,17]","[0,4]","[0,36]",0,0,-70.8357846737354,"[-74.5,-28]",0.418092735922744,6,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-07 04:00:00,"1",8.2,10.605,69,8.9981,0,1,1,"4","Friday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","(7,13]","[0,4]","[0,36]",0,0,-51.1435354533703,"[-74.5,-28]",0.418092735922744,6,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-07 05:00:00,"1",9.02,13.635,55,0,0,5,5,"5","Friday","2011","Printemps","Pluvieux (-)","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","[0,36]",0,0,-39.5758703424732,"[-74.5,-28]",0.418092735922744,6,"[0.409,0.432]","[0,67]",1,"(0.986,1]"
"January",2011-01-07 06:00:00,"1",8.2,12.88,69,0,8,26,34,"6","Friday","2011","Printemps","Nuageux","(62,77]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","[0,36]",0,0,-27.9284553865504,"(-28,1.01]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.764705882352941,"(0.717,0.77]"
"January",2011-01-07 07:00:00,"1",8.2,10.605,69,8.9981,8,76,84,"7","Friday","2011","Printemps","Beau temps","(62,77]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,-16.4998831295393,"(-28,1.01]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.904761904761905,"(0.889,0.923]"
"January",2011-01-07 08:00:00,"1",8.2,9.85,51,16.9979,20,190,210,"8","Friday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","(13,17]","(17,49]","(118,222]",0,0,-5.5425383687512,"(-28,1.01]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.904761904761905,"(0.889,0.923]"
"January",2011-01-07 09:00:00,"1",8.2,9.09,47,19.9995,9,125,134,"9","Friday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(118,222]",0,0,4.82249545998217,"(1.01,28.9]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.932835820895522,"(0.923,0.953]"
"January",2011-01-07 10:00:00,"1",9.02,9.85,37,22.0028,16,47,63,"10","Friday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,0,13.7815045733078,"(1.01,28.9]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.746031746031746,"(0.717,0.77]"
"January",2011-01-07 11:00:00,"1",8.2,9.85,40,15.0013,19,48,67,"11","Friday","2011","Printemps","Nuageux","[0,47]","[0.82,13.9]","[0.76,16.7]","(13,17]","(17,49]","(36,118]",0,0,21.1818058246685,"(1.01,28.9]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.716417910447761,"(0.641,0.717]"
"January",2011-01-07 12:00:00,"1",8.2,9.85,37,16.9979,9,50,59,"12","Friday","2011","Printemps","Nuageux","[0,47]","[0.82,13.9]","[0.76,16.7]","(13,17]","(4,17]","(36,118]",0,0,26.3508952455858,"(1.01,28.9]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.847457627118644,"(0.817,0.855]"
"January",2011-01-07 13:00:00,"1",8.2,9.09,37,19.0012,9,64,73,"13","Friday","2011","Printemps","Nuageux","[0,47]","[0.82,13.9]","[0.76,16.7]","(17,57]","(4,17]","(36,118]",0,0,28.689039050515,"(1.01,28.9]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.876712328767123,"(0.855,0.889]"
"January",2011-01-07 14:00:00,"1",8.2,9.85,40,16.9979,7,43,50,"14","Friday","2011","Printemps","Nuageux","[0,47]","[0.82,13.9]","[0.76,16.7]","(13,17]","(4,17]","(36,118]",0,0,27.865190469871,"(1.01,28.9]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.86,"(0.855,0.889]"
"January",2011-01-07 15:00:00,"1",8.2,10.605,37,11.0014,9,63,72,"15","Friday","2011","Printemps","Nuageux","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,24.0009794329402,"(1.01,28.9]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.875,"(0.855,0.889]"
"January",2011-01-07 16:00:00,"1",8.2,10.605,37,11.0014,5,82,87,"16","Friday","2011","Printemps","Nuageux","[0,47]","[0.82,13.9]","[0.76,16.7]","(7,13]","(4,17]","(36,118]",0,0,17.5983733200589,"(1.01,28.9]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.942528735632184,"(0.923,0.953]"
"January",2011-01-07 17:00:00,"1",8.2,12.88,37,0,9,178,187,"17","Friday","2011","Printemps","Nuageux","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","(118,222]",0,0,9.30332362620441,"(1.01,28.9]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.951871657754011,"(0.923,0.953]"
"January",2011-01-07 18:00:00,"1",8.2,11.365,40,6.0032,7,116,123,"18","Friday","2011","Printemps","Beau temps","[0,47]","[0.82,13.9]","[0.76,16.7]","[0,7]","(4,17]","(36,118]",0,0,0.0583398273874873,"(-28,1.01]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.943089430894309,"(0.923,0.953]"
"January",2011-01-07 19:00:00,"1",6.56,9.85,55,6.0032,3,92,95,"19","Friday","2011","Printemps","Beau temps","(47,62]","[0.82,13.9]","[0.76,16.7]","[0,7]","[0,4]","(36,118]",0,0,-11.1233442405543,"(-28,1.01]",0.418092735922744,6,"[0.409,0.432]","[0,67]",0.968421052631579,"(0.953,0.986]"
